,ndays_of_deal,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,avg_discount,Y_discount_3d,Y_avg_discount_3d
1084,1,0.0,37.0,13.0,2016,2,3,2,40.0,1,45.0
1085,1,0.0,16.0,11.0,2016,2,4,3,50.0,1,40.0
1086,0,0.0,0.0,0.0,2016,2,5,4,0.0,1,40.0
1087,1,0.0,15.0,6.0,2016,2,6,5,40.0,0,0.0
1088,0,0.0,0.0,0.0,2016,2,7,6,0.0,0,0.0
1089,0,0.0,0.0,0.0,2016,2,8,0,0.0,0,0.0
1090,0,0.0,0.0,0.0,2016,2,9,1,0.0,0,0.0
1091,0,0.0,0.0,0.0,2016,2,10,2,0.0,0,0.0
1092,0,0.0,0.0,0.0,2016,2,11,3,0.0,0,0.0
1093,0,0.0,0.0,0.0,2016,2,12,4,0.0,1,50.0
1094,0,0.0,0.0,0.0,2016,2,13,5,0.0,1,41.66666793823242
1095,0,0.0,0.0,0.0,2016,2,14,6,0.0,1,41.66666793823242
1096,1,0.0,76.0,36.0,2016,2,15,0,50.0,1,37.5
1097,1,0.0,103.0,57.5,2016,2,16,1,37.5,0,0.0
1098,0,0.0,0.0,0.0,2016,2,17,2,0.0,0,0.0
1099,0,0.0,0.0,0.0,2016,2,18,3,0.0,0,0.0
1100,0,0.0,0.0,0.0,2016,2,19,4,0.0,1,37.5
1101,0,0.0,0.0,0.0,2016,2,20,5,0.0,1,37.5
1102,0,0.0,0.0,0.0,2016,2,21,6,0.0,1,31.66666603088379
1103,1,0.0,39.0,14.0,2016,2,22,0,37.5,1,33.33333206176758
1104,0,0.0,0.0,0.0,2016,2,23,1,0.0,1,33.33333206176758
1105,1,0.0,90.0,52.0,2016,2,24,2,20.0,1,40.0
1106,1,0.0,48.5,34.5,2016,2,25,3,40.0,0,0.0
1107,0,0.0,0.0,0.0,2016,2,26,4,0.0,1,25.0
1108,0,0.0,0.0,0.0,2016,2,27,5,0.0,1,37.5
1109,0,0.0,0.0,0.0,2016,2,28,6,0.0,1,41.66666793823242
1110,1,0.0,11.0,3.0,2016,2,29,0,25.0,1,50.0
1111,1,0.0,9.0,6.0,2016,3,1,1,50.0,1,50.0
1112,1,0.0,23.0,9.0,2016,3,2,2,50.0,1,50.0
1113,0,0.0,0.0,0.0,2016,3,3,3,0.0,1,50.0
1114,1,0.0,222.0,128.0,2016,3,4,4,50.0,1,25.0
1115,0,0.0,0.0,0.0,2016,3,5,5,0.0,1,25.0
1116,0,0.0,0.0,0.0,2016,3,6,6,0.0,1,42.5
1117,1,0.0,3.0,3.0,2016,3,7,0,25.0,1,42.5
1118,0,0.0,0.0,0.0,2016,3,8,1,0.0,1,42.5
1119,1,0.0,9.0,5.0,2016,3,9,2,60.0,1,27.5
1120,1,0.0,34.0,26.0,2016,3,10,3,25.0,1,30.0
1121,0,0.0,0.0,0.0,2016,3,11,4,0.0,1,30.0
1122,1,0.0,34.0,22.0,2016,3,12,5,30.0,1,25.0
1123,0,0.0,0.0,0.0,2016,3,13,6,0.0,1,25.0
1124,0,0.0,0.0,0.0,2016,3,14,0,0.0,1,25.0
1125,1,0.0,20.0,15.0,2016,3,15,1,25.0,1,50.0
1126,0,0.0,0.0,0.0,2016,3,16,2,0.0,1,50.0
1127,0,0.0,0.0,0.0,2016,3,17,3,0.0,1,50.0
1128,1,0.0,12.0,5.0,2016,3,18,4,50.0,1,50.0
1129,0,0.0,0.0,0.0,2016,3,19,5,0.0,1,50.0
1130,0,0.0,0.0,0.0,2016,3,20,6,0.0,1,50.0
1131,1,0.0,14.0,10.0,2016,3,21,0,50.0,1,50.0
1132,0,0.0,0.0,0.0,2016,3,22,1,0.0,1,50.0
1133,0,0.0,0.0,0.0,2016,3,23,2,0.0,1,50.0
1134,1,0.0,25.0,10.0,2016,3,24,3,50.0,1,40.0
1135,0,0.0,0.0,0.0,2016,3,25,4,0.0,1,40.0
1136,1,0.0,278.0,172.0,2016,3,26,5,50.0,1,40.0
1137,1,0.0,81.0,62.0,2016,3,27,6,30.0,1,50.0
1138,0,0.0,0.0,0.0,2016,3,28,0,0.0,1,55.0
1139,1,0.0,21.0,10.0,2016,3,29,1,50.0,1,60.0
1140,0,0.0,0.0,0.0,2016,3,30,2,0.0,1,56.66666793823242
1141,1,0.0,15.0,8.0,2016,3,31,3,60.0,1,55.0
1142,1,0.0,27.0,19.0,2016,4,1,4,60.0,1,50.0
1143,1,0.0,12.0,8.0,2016,4,2,5,50.0,1,60.0
1144,0,0.0,0.0,0.0,2016,4,3,6,0.0,1,60.0
1145,0,0.0,0.0,0.0,2016,4,4,0,0.0,1,45.0
1146,1,0.0,5.0,1.0,2016,4,5,1,60.0,1,30.0
1147,0,0.0,0.0,0.0,2016,4,6,2,0.0,1,30.0
1148,1,0.0,76.0,58.0,2016,4,7,3,30.0,1,60.0
1149,0,0.0,0.0,0.0,2016,4,8,4,0.0,1,60.0
1150,0,0.0,0.0,0.0,2016,4,9,5,0.0,1,60.0
1151,1,0.0,34.0,10.0,2016,4,10,6,60.0,1,60.0
1152,0,0.0,0.0,0.0,2016,4,11,0,0.0,1,65.0
1153,0,0.0,0.0,0.0,2016,4,12,1,0.0,1,65.0
1154,1,0.0,247.0,131.0,2016,4,13,2,60.0,1,70.0
1155,1,0.0,86.0,43.0,2016,4,14,3,70.0,0,0.0
1156,0,0.0,0.0,0.0,2016,4,15,4,0.0,1,20.0
1157,0,0.0,0.0,0.0,2016,4,16,5,0.0,1,20.0
1158,0,0.0,0.0,0.0,2016,4,17,6,0.0,1,20.0
1159,1,0.0,94.0,39.0,2016,4,18,0,20.0,1,70.0
1160,0,0.0,0.0,0.0,2016,4,19,1,0.0,1,70.0
1161,0,0.0,0.0,0.0,2016,4,20,2,0.0,1,70.0
1162,1,0.0,302.0,241.0,2016,4,21,3,70.0,0,0.0
1163,0,0.0,0.0,0.0,2016,4,22,4,0.0,0,0.0
1164,0,0.0,0.0,0.0,2016,4,23,5,0.0,1,70.0
1165,0,0.0,0.0,0.0,2016,4,24,6,0.0,1,70.0
1166,0,0.0,0.0,0.0,2016,4,25,0,0.0,1,70.0
1167,1,0.0,46.0,19.0,2016,4,26,1,70.0,1,70.0
1168,1,0.0,182.0,136.0,2016,4,27,2,70.0,0,0.0
1169,0,0.0,0.0,0.0,2016,4,28,3,0.0,0,0.0
1170,0,0.0,0.0,0.0,2016,4,29,4,0.0,0,0.0
1171,0,0.0,0.0,0.0,2016,4,30,5,0.0,0,0.0
1172,0,0.0,0.0,0.0,2016,5,1,6,0.0,1,70.0
1173,0,0.0,0.0,0.0,2016,5,2,0,0.0,1,70.0
1174,0,0.0,0.0,0.0,2016,5,3,1,0.0,1,70.0
1175,1,0.0,282.0,200.0,2016,5,4,2,70.0,0,0.0
1176,0,0.0,0.0,0.0,2016,5,5,3,0.0,0,0.0
1177,0,0.0,0.0,0.0,2016,5,6,4,0.0,0,0.0
1178,0,0.0,0.0,0.0,2016,5,7,5,0.0,0,0.0
1179,0,0.0,0.0,0.0,2016,5,8,6,0.0,1,50.0
1180,0,0.0,0.0,0.0,2016,5,9,0,0.0,1,50.0
1181,0,0.0,0.0,0.0,2016,5,10,1,0.0,1,50.0
1182,1,0.0,86.0,41.0,2016,5,11,2,50.0,0,0.0
1183,0,0.0,0.0,0.0,2016,5,12,3,0.0,0,0.0
1184,0,0.0,0.0,0.0,2016,5,13,4,0.0,0,0.0
1185,0,0.0,0.0,0.0,2016,5,14,5,0.0,1,30.0
1186,0,0.0,0.0,0.0,2016,5,15,6,0.0,1,30.0
1187,0,0.0,0.0,0.0,2016,5,16,0,0.0,1,35.0
1188,1,0.0,13.666666666666666,4.333333333333333,2016,5,17,1,30.0,1,38.0
1189,1,0.0,30.5,19.75,2016,5,18,2,30.0,1,70.0
1190,1,0.0,25.0,11.0,2016,5,19,3,70.0,0,0.0
1191,0,0.0,0.0,0.0,2016,5,20,4,0.0,1,50.0
1192,0,0.0,0.0,0.0,2016,5,21,5,0.0,1,50.0
1193,0,0.0,0.0,0.0,2016,5,22,6,0.0,1,50.0
1194,1,0.0,28.0,8.0,2016,5,23,0,50.0,0,0.0
1195,0,0.0,0.0,0.0,2016,5,24,1,0.0,0,0.0
1196,0,0.0,0.0,0.0,2016,5,25,2,0.0,0,0.0
1197,0,0.0,0.0,0.0,2016,5,26,3,0.0,0,0.0
1198,0,0.0,0.0,0.0,2016,5,27,4,0.0,1,37.5
1199,0,0.0,0.0,0.0,2016,5,28,5,0.0,1,37.5
1200,0,0.0,0.0,0.0,2016,5,29,6,0.0,1,37.5
1201,1,0.0,97.5,62.5,2016,5,30,0,37.5,0,0.0
1202,0,0.0,0.0,0.0,2016,5,31,1,0.0,1,30.0
1203,0,0.0,0.0,0.0,2016,6,1,2,0.0,1,30.0
1204,0,0.0,0.0,0.0,2016,6,2,3,0.0,1,30.0
1205,2,0.0,24.0,7.0,2016,6,3,4,30.0,1,60.0
1206,0,0.0,0.0,0.0,2016,6,4,5,0.0,1,60.0
1207,0,0.0,0.0,0.0,2016,6,5,6,0.0,1,60.0
1208,1,0.0,12.0,3.0,2016,6,6,0,60.0,0,0.0
1209,0,0.0,0.0,0.0,2016,6,7,1,0.0,0,0.0
1210,0,0.0,0.0,0.0,2016,6,8,2,0.0,1,20.0
1211,0,0.0,0.0,0.0,2016,6,9,3,0.0,1,20.0
1212,0,0.0,0.0,0.0,2016,6,10,4,0.0,1,20.0
1213,1,0.0,19.0,20.0,2016,6,11,5,20.0,0,0.0
1214,0,0.0,0.0,0.0,2016,6,12,6,0.0,0,0.0
1215,0,0.0,0.0,0.0,2016,6,13,0,0.0,0,0.0
1216,0,0.0,0.0,0.0,2016,6,14,1,0.0,0,0.0
1217,0,0.0,0.0,0.0,2016,6,15,2,0.0,0,0.0
1218,0,0.0,0.0,0.0,2016,6,16,3,0.0,0,0.0
1219,0,0.0,0.0,0.0,2016,6,17,4,0.0,1,60.0
1220,0,0.0,0.0,0.0,2016,6,18,5,0.0,1,60.0
1221,0,0.0,0.0,0.0,2016,6,19,6,0.0,1,60.0
1222,1,0.0,139.0,62.0,2016,6,20,0,60.0,0,0.0
1223,0,0.0,0.0,0.0,2016,6,21,1,0.0,0,0.0
1224,0,0.0,0.0,0.0,2016,6,22,2,0.0,0,0.0
1225,0,0.0,0.0,0.0,2016,6,23,3,0.0,0,0.0
1226,0,0.0,0.0,0.0,2016,6,24,4,0.0,1,30.0
1227,0,0.0,0.0,0.0,2016,6,25,5,0.0,1,30.0
1228,0,0.0,0.0,0.0,2016,6,26,6,0.0,1,30.0
1229,1,0.0,46.0,27.0,2016,6,27,0,30.0,0,0.0
1230,0,0.0,0.0,0.0,2016,6,28,1,0.0,0,0.0
1231,0,0.0,0.0,0.0,2016,6,29,2,0.0,1,40.0
1232,0,0.0,0.0,0.0,2016,6,30,3,0.0,1,40.0
1233,0,0.0,0.0,0.0,2016,7,1,4,0.0,1,40.0
1234,1,0.0,6.0,1.0,2016,7,2,5,40.0,1,30.0
1235,0,0.0,0.0,0.0,2016,7,3,6,0.0,1,30.0
1236,0,0.0,0.0,0.0,2016,7,4,0,0.0,1,30.0
1237,1,0.0,209.0,124.0,2016,7,5,1,30.0,0,0.0
1238,0,0.0,0.0,0.0,2016,7,6,2,0.0,0,0.0
1239,0,0.0,0.0,0.0,2016,7,7,3,0.0,0,0.0
1240,0,0.0,0.0,0.0,2016,7,8,4,0.0,0,0.0
1241,0,0.0,0.0,0.0,2016,7,9,5,0.0,1,40.0
1242,0,0.0,0.0,0.0,2016,7,10,6,0.0,1,40.0
1243,0,0.0,0.0,0.0,2016,7,11,0,0.0,1,40.0
1244,1,0.0,46.0,19.0,2016,7,12,1,40.0,0,0.0
1245,0,0.0,0.0,0.0,2016,7,13,2,0.0,0,0.0
1246,0,0.0,0.0,0.0,2016,7,14,3,0.0,0,0.0
1247,0,0.0,0.0,0.0,2016,7,15,4,0.0,0,0.0
1248,0,0.0,0.0,0.0,2016,7,16,5,0.0,0,0.0
1249,0,0.0,0.0,0.0,2016,7,17,6,0.0,1,20.0
1250,0,0.0,0.0,0.0,2016,7,18,0,0.0,1,20.0
1251,0,0.0,0.0,0.0,2016,7,19,1,0.0,1,20.0
1252,1,0.0,26.0,10.0,2016,7,20,2,20.0,0,0.0
1253,0,0.0,0.0,0.0,2016,7,21,3,0.0,1,40.0
1254,0,0.0,0.0,0.0,2016,7,22,4,0.0,1,30.0
1255,0,0.0,0.0,0.0,2016,7,23,5,0.0,1,30.0
1256,1,0.0,16.0,14.0,2016,7,24,6,40.0,1,20.0
1257,1,0.0,37.0,15.0,2016,7,25,0,20.0,0,0.0
1258,0,0.0,0.0,0.0,2016,7,26,1,0.0,0,0.0
1259,0,0.0,0.0,0.0,2016,7,27,2,0.0,0,0.0
1260,0,0.0,0.0,0.0,2016,7,28,3,0.0,0,0.0
1261,0,0.0,0.0,0.0,2016,7,29,4,0.0,0,0.0
1262,0,0.0,0.0,0.0,2016,7,30,5,0.0,0,0.0
1263,0,0.0,0.0,0.0,2016,7,31,6,0.0,1,75.0
1264,0,0.0,0.0,0.0,2016,8,1,0,0.0,1,56.66666793823242
1265,0,0.0,0.0,0.0,2016,8,2,1,0.0,1,56.66666793823242
1266,1,0.0,197.0,105.0,2016,8,3,2,75.0,1,40.0
1267,1,0.0,26.0,16.0,2016,8,4,3,47.5,1,25.0
1268,0,0.0,0.0,0.0,2016,8,5,4,0.0,1,25.0
1269,1,0.0,40.0,19.0,2016,8,6,5,25.0,1,25.0
1270,0,0.0,0.0,0.0,2016,8,7,6,0.0,1,38.33333206176758
1271,0,0.0,0.0,0.0,2016,8,8,0,0.0,1,38.75
1272,1,16.0,82.0,33.0,2016,8,9,1,25.0,1,43.33333206176758
1273,1,2.0,15.0,12.5,2016,8,10,2,45.0,1,40.0
1274,1,4.0,13.0,15.0,2016,8,11,3,40.0,0,0.0
1275,0,0.0,0.0,0.0,2016,8,12,4,0.0,1,50.0
1276,0,0.0,0.0,0.0,2016,8,13,5,0.0,1,50.0
1277,0,0.0,0.0,0.0,2016,8,14,6,0.0,1,50.0
1278,1,4.0,44.0,17.0,2016,8,15,0,50.0,1,40.0
1279,0,0.0,0.0,0.0,2016,8,16,1,0.0,1,40.0
1280,0,0.0,0.0,0.0,2016,8,17,2,0.0,1,43.33333206176758
1281,1,11.5,35.0,28.5,2016,8,18,3,40.0,1,50.0
1282,0,0.0,0.0,0.0,2016,8,19,4,0.0,1,50.0
1283,1,14.0,51.0,42.0,2016,8,20,5,50.0,1,60.0
1284,0,0.0,0.0,0.0,2016,8,21,6,0.0,1,60.0
1285,0,0.0,0.0,0.0,2016,8,22,0,0.0,1,55.0
1286,1,13.0,39.0,19.0,2016,8,23,1,60.0,1,50.0
1287,0,0.0,0.0,0.0,2016,8,24,2,0.0,1,40.0
1288,1,0.0,14.0,9.0,2016,8,25,3,50.0,1,30.0
1289,0,0.0,0.0,0.0,2016,8,26,4,0.0,1,30.0
1290,1,36.0,89.0,48.0,2016,8,27,5,30.0,0,0.0
1291,0,0.0,0.0,0.0,2016,8,28,6,0.0,0,0.0
1292,0,0.0,0.0,0.0,2016,8,29,0,0.0,0,0.0
1293,0,0.0,0.0,0.0,2016,8,30,1,0.0,0,0.0
1294,0,0.0,0.0,0.0,2016,8,31,2,0.0,0,0.0
1295,0,0.0,0.0,0.0,2016,9,1,3,0.0,1,50.0
1296,0,0.0,0.0,0.0,2016,9,2,4,0.0,1,50.0
1297,0,0.0,0.0,0.0,2016,9,3,5,0.0,1,48.88888931274414
1298,1,0.5,37.0,16.0,2016,9,4,6,50.0,1,48.57143020629883
1299,1,12.5,119.25,87.25,2016,9,5,0,50.0,1,50.0
1300,1,27.666666666666668,192.66666666666666,164.33333333333334,2016,9,6,1,46.66666793823242,1,60.0
1301,0,0.0,0.0,0.0,2016,9,7,2,0.0,1,60.0
1302,1,6.0,18.0,16.0,2016,9,8,3,60.0,1,55.0
1303,0,0.0,0.0,0.0,2016,9,9,4,0.0,1,53.33333206176758
1304,1,27.0,136.0,71.0,2016,9,10,5,60.0,1,48.33333206176758
1305,2,0.0,15.0,14.0,2016,9,11,6,50.0,1,48.33333206176758
1306,1,2.0,85.0,42.0,2016,9,12,0,50.0,1,48.0
1307,1,14.25,68.75,42.0,2016,9,13,1,47.5,1,50.0
1308,1,2.0,3.0,5.0,2016,9,14,2,50.0,0,0.0
1309,0,0.0,0.0,0.0,2016,9,15,3,0.0,0,0.0
1310,0,0.0,0.0,0.0,2016,9,16,4,0.0,1,25.0
1311,0,0.0,0.0,0.0,2016,9,17,5,0.0,1,42.5
1312,0,0.0,0.0,0.0,2016,9,18,6,0.0,1,42.5
1313,1,0.0,5.0,7.0,2016,9,19,0,25.0,1,60.0
1314,1,11.0,104.0,53.0,2016,9,20,1,60.0,1,55.0
1315,0,0.0,0.0,0.0,2016,9,21,2,0.0,1,56.66666793823242
1316,0,0.0,0.0,0.0,2016,9,22,3,0.0,1,60.0
1317,1,4.5,30.5,16.0,2016,9,23,4,55.0,1,65.0
1318,1,10.0,40.0,14.0,2016,9,24,5,60.0,1,66.66666412353516
1319,1,32.5,179.5,112.0,2016,9,25,6,65.0,1,70.0
1320,1,51.0,158.0,96.0,2016,9,26,0,70.0,1,50.0
1321,0,0.0,0.0,0.0,2016,9,27,1,0.0,1,50.0
1322,0,0.0,0.0,0.0,2016,9,28,2,0.0,1,50.0
1323,1,12.0,47.0,21.0,2016,9,29,3,50.0,1,50.0
1324,0,0.0,0.0,0.0,2016,9,30,4,0.0,1,56.66666793823242
1325,1,6.0,104.0,49.0,2016,10,1,5,50.0,1,62.5
1326,0,0.0,0.0,0.0,2016,10,2,6,0.0,1,62.5
1327,1,34.0,133.5,54.0,2016,10,3,0,60.0,1,65.0
1328,1,3.0,33.5,10.0,2016,10,4,1,65.0,0,0.0
1329,0,0.0,0.0,0.0,2016,10,5,2,0.0,0,0.0
1330,0,0.0,0.0,0.0,2016,10,6,3,0.0,0,0.0
1331,0,0.0,0.0,0.0,2016,10,7,4,0.0,1,30.0
1332,0,0.0,0.0,0.0,2016,10,8,5,0.0,1,45.0
1333,0,0.0,0.0,0.0,2016,10,9,6,0.0,1,45.0
1334,1,4.0,37.0,9.0,2016,10,10,0,30.0,1,50.0
1335,1,15.333333333333334,117.66666666666667,39.333333333333336,2016,10,11,1,50.0,0,0.0
1336,0,0.0,0.0,0.0,2016,10,12,2,0.0,0,0.0
1337,0,0.0,0.0,0.0,2016,10,13,3,0.0,1,25.0
1338,0,0.0,0.0,0.0,2016,10,14,4,0.0,1,25.0
1339,0,0.0,0.0,0.0,2016,10,15,5,0.0,1,47.5
1340,1,8.0,42.0,6.0,2016,10,16,6,25.0,1,70.0
1341,0,0.0,0.0,0.0,2016,10,17,0,0.0,1,60.0
1342,1,2.0,23.0,14.0,2016,10,18,1,70.0,1,50.0
1343,0,0.0,0.0,0.0,2016,10,19,2,0.0,1,50.0
1344,1,34.0,166.0,44.0,2016,10,20,3,50.0,0,0.0
1345,0,0.0,0.0,0.0,2016,10,21,4,0.0,0,0.0
1346,0,0.0,0.0,0.0,2016,10,22,5,0.0,1,50.0
1347,0,0.0,0.0,0.0,2016,10,23,6,0.0,1,50.0
1348,0,0.0,0.0,0.0,2016,10,24,0,0.0,1,50.0
1349,1,0.0,35.0,17.0,2016,10,25,1,50.0,0,0.0
1350,0,0.0,0.0,0.0,2016,10,26,2,0.0,0,0.0
1351,0,0.0,0.0,0.0,2016,10,27,3,0.0,1,25.0
1352,0,0.0,0.0,0.0,2016,10,28,4,0.0,1,25.0
1353,0,0.0,0.0,0.0,2016,10,29,5,0.0,1,42.5
1354,1,8.0,15.0,6.0,2016,10,30,6,25.0,1,60.0
1355,0,0.0,0.0,0.0,2016,10,31,0,0.0,1,60.0
1356,1,61.0,350.0,116.0,2016,11,1,1,60.0,0,0.0
1357,0,0.0,0.0,0.0,2016,11,2,2,0.0,0,0.0
1358,0,0.0,0.0,0.0,2016,11,3,3,0.0,0,0.0
1359,0,0.0,0.0,0.0,2016,11,4,4,0.0,0,0.0
1360,0,0.0,0.0,0.0,2016,11,5,5,0.0,0,0.0
1361,0,0.0,0.0,0.0,2016,11,6,6,0.0,1,50.0
1362,0,0.0,0.0,0.0,2016,11,7,0,0.0,1,50.0
1363,0,0.0,0.0,0.0,2016,11,8,1,0.0,1,50.0
1364,1,15.0,87.25,26.0,2016,11,9,2,50.0,1,51.66666793823242
1365,1,7.0,58.5,18.0,2016,11,10,3,50.0,1,56.0
1366,0,0.0,0.0,0.0,2016,11,11,4,0.0,1,56.0
1367,1,21.75,108.75,50.75,2016,11,12,5,52.5,1,63.33333206176758
1368,1,16.0,30.0,30.0,2016,11,13,6,70.0,1,57.5
1369,0,0.0,0.0,0.0,2016,11,14,0,0.0,1,54.0
1370,1,6.5,45.0,20.5,2016,11,15,1,60.0,1,52.5
1371,1,5.5,35.0,19.0,2016,11,16,2,55.0,1,50.0
1372,1,4.0,20.0,24.0,2016,11,17,3,40.0,1,60.0
1373,1,11.0,44.0,29.0,2016,11,18,4,60.0,0,0.0
1374,0,0.0,0.0,0.0,2016,11,19,5,0.0,1,50.0
1375,0,0.0,0.0,0.0,2016,11,20,6,0.0,1,50.0
1376,0,0.0,0.0,0.0,2016,11,21,0,0.0,1,50.0
1377,1,15.333333333333334,128.66666666666666,60.333333333333336,2016,11,22,1,50.0,1,56.66666793823242
1378,1,33.0,256.0,151.0,2016,11,23,2,50.0,1,60.0
1379,0,0.0,0.0,0.0,2016,11,24,3,0.0,1,56.66666793823242
1380,1,4.0,41.0,26.0,2016,11,25,4,60.0,1,55.0
1381,1,41.5,209.5,199.0,2016,11,26,5,60.0,1,50.0
1382,1,5.5,24.0,21.5,2016,11,27,6,50.0,1,55.0
1383,0,0.0,0.0,0.0,2016,11,28,0,0.0,1,54.0
1384,1,23.0,99.0,75.0,2016,11,29,1,50.0,1,55.0
1385,1,7.0,20.0,14.0,2016,11,30,2,60.0,1,55.0
1386,1,19.333333333333332,88.66666666666667,42.333333333333336,2016,12,1,3,53.33333206176758,1,63.33333206176758
1387,0,0.0,0.0,0.0,2016,12,2,4,0.0,1,60.0
1388,1,23.0,75.0,33.0,2016,12,3,5,60.0,1,60.0
1389,1,22.5,65.0,42.0,2016,12,4,6,65.0,1,60.0
1390,1,0.0,51.0,31.0,2016,12,5,0,50.0,1,62.0
1391,1,20.666666666666668,88.0,91.33333333333333,2016,12,6,1,60.0,1,63.33333206176758
1392,1,10.0,45.0,29.0,2016,12,7,2,70.0,1,60.0
1393,1,6.0,39.0,23.0,2016,12,8,3,60.0,1,60.0
1394,1,2.0,55.0,31.0,2016,12,9,4,60.0,1,70.0
1395,0,0.0,0.0,0.0,2016,12,10,5,0.0,1,60.0
1396,0,0.0,0.0,0.0,2016,12,11,6,0.0,1,60.0
1397,1,4.0,59.0,28.0,2016,12,12,0,70.0,1,50.0
1398,1,17.0,63.0,32.0,2016,12,13,1,50.0,1,70.0
1399,0,0.0,0.0,0.0,2016,12,14,2,0.0,1,70.0
1400,0,0.0,0.0,0.0,2016,12,15,3,0.0,1,60.0
1401,1,52.0,126.0,70.0,2016,12,16,4,70.0,1,50.0
1402,0,0.0,0.0,0.0,2016,12,17,5,0.0,1,60.0
1403,1,0.0,43.0,14.0,2016,12,18,6,50.0,1,60.0
1404,0,0.0,0.0,0.0,2016,12,19,0,0.0,1,56.66666793823242
1405,1,2.0,67.0,30.0,2016,12,20,1,70.0,1,50.0
1406,1,22.0,33.0,17.0,2016,12,21,2,50.0,1,50.0
1407,1,0.0,32.0,15.0,2016,12,22,3,50.0,0,0.0
1408,0,0.0,0.0,0.0,2016,12,23,4,0.0,0,0.0
1409,0,0.0,0.0,0.0,2016,12,24,5,0.0,0,0.0
1410,0,0.0,0.0,0.0,2016,12,25,6,0.0,0,0.0
1411,0,0.0,0.0,0.0,2016,12,26,0,0.0,0,0.0
1412,0,0.0,0.0,0.0,2016,12,27,1,0.0,0,0.0
1413,0,0.0,0.0,0.0,2016,12,28,2,0.0,0,0.0
1414,0,0.0,0.0,0.0,2016,12,29,3,0.0,0,0.0
1415,0,0.0,0.0,0.0,2016,12,30,4,0.0,0,0.0
1416,0,0.0,0.0,0.0,2016,12,31,5,0.0,0,0.0
1417,0,0.0,0.0,0.0,2017,1,1,6,0.0,0,0.0
1418,0,0.0,0.0,0.0,2017,1,2,0,0.0,0,0.0
1419,0,0.0,0.0,0.0,2017,1,3,1,0.0,0,0.0
1420,0,0.0,0.0,0.0,2017,1,4,2,0.0,0,0.0
1421,0,0.0,0.0,0.0,2017,1,5,3,0.0,1,20.0
1422,0,0.0,0.0,0.0,2017,1,6,4,0.0,1,20.0
1423,0,0.0,0.0,0.0,2017,1,7,5,0.0,1,20.0
1424,1,22.0,85.0,60.0,2017,1,8,6,20.0,0,0.0
1425,0,0.0,0.0,0.0,2017,1,9,0,0.0,0,0.0
1426,0,0.0,0.0,0.0,2017,1,10,1,0.0,0,0.0
1427,0,0.0,0.0,0.0,2017,1,11,2,0.0,0,0.0
1428,0,0.0,0.0,0.0,2017,1,12,3,0.0,0,0.0
1429,0,0.0,0.0,0.0,2017,1,13,4,0.0,0,0.0
1430,0,0.0,0.0,0.0,2017,1,14,5,0.0,1,52.5
1431,0,0.0,0.0,0.0,2017,1,15,6,0.0,1,52.5
1432,0,0.0,0.0,0.0,2017,1,16,0,0.0,1,52.5
1433,1,30.5,111.5,90.0,2017,1,17,1,52.5,0,0.0
1434,0,0.0,0.0,0.0,2017,1,18,2,0.0,1,50.0
1435,0,0.0,0.0,0.0,2017,1,19,3,0.0,1,50.0
1436,0,0.0,0.0,0.0,2017,1,20,4,0.0,1,50.0
1437,1,9.0,32.0,15.0,2017,1,21,5,50.0,0,0.0
1438,0,0.0,0.0,0.0,2017,1,22,6,0.0,1,55.0
1439,0,0.0,0.0,0.0,2017,1,23,0,0.0,1,46.66666793823242
1440,0,0.0,0.0,0.0,2017,1,24,1,0.0,1,47.5
1441,1,8.0,65.0,38.0,2017,1,25,2,55.0,1,46.66666793823242
1442,1,22.0,70.0,49.0,2017,1,26,3,30.0,1,55.0
1443,1,3.0,21.0,18.0,2017,1,27,4,50.0,1,55.0
1444,1,16.0,31.0,17.0,2017,1,28,5,60.0,1,50.0
1445,0,0.0,0.0,0.0,2017,1,29,6,0.0,1,50.0
1446,2,14.0,13.0,12.0,2017,1,30,0,50.0,1,40.0
1447,0,0.0,0.0,0.0,2017,1,31,1,0.0,1,40.0
1448,0,0.0,0.0,0.0,2017,2,1,2,0.0,1,40.0
1449,1,3.0,40.0,24.0,2017,2,2,3,40.0,0,0.0
1450,0,0.0,0.0,0.0,2017,2,3,4,0.0,1,25.0
1451,0,0.0,0.0,0.0,2017,2,4,5,0.0,1,25.0
1452,0,0.0,0.0,0.0,2017,2,5,6,0.0,1,25.0
1453,1,1.0,28.0,14.0,2017,2,6,0,25.0,1,42.5
1454,0,0.0,0.0,0.0,2017,2,7,1,0.0,1,42.5
1455,1,7.0,37.0,23.0,2017,2,8,2,25.0,1,55.0
1456,1,6.0,23.0,23.0,2017,2,9,3,60.0,1,40.0
1457,0,0.0,0.0,0.0,2017,2,10,4,0.0,1,40.0
1458,1,11.0,64.0,71.0,2017,2,11,5,50.0,1,40.0
1459,1,0.0,26.0,16.0,2017,2,12,6,30.0,1,50.0
1460,0,0.0,0.0,0.0,2017,2,13,0,0.0,1,50.0
1461,1,1.0,43.0,33.0,2017,2,14,1,50.0,1,50.0
1462,0,0.0,0.0,0.0,2017,2,15,2,0.0,1,50.0
1463,0,0.0,0.0,0.0,2017,2,16,3,0.0,1,50.0
1464,1,0.0,27.0,13.0,2017,2,17,4,50.0,1,50.0
