,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Martin_Luther_King_Jr_Day,nday_away_Columbus_Day,nday_away_Labor_Day,nday_away_New_Years_Day,nday_away_Thanksgiving,nday_away_Memorial_Day,nday_away_Christmas_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Independence_Day,nday_away_anyholiday
10,2014-05-25,0.0,0.0,0.0,2014,5,25,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.0980960411175916e-16,2.6381270294181677e-20,2.2285722505175572e-10,3.795737739100092e-21,6.277162123269114e-32,0.9977349953069204,3.513136727828072e-23,5.420835868877036e-10,3.4628359020592734e-29,0.026566137145725102,0.9977349953069204
11,2014-05-26,0.0,0.0,0.0,2014,5,26,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.3195228302435696e-16,4.9891093927950183e-20,3.4836240728956334e-10,1.971017666651087e-21,2.793776256466959e-32,1.0,1.7672673139340898e-23,3.4836240728956334e-10,7.469255741829046e-29,0.03177804641749838,1.0
12,2014-05-27,0.0,0.0,0.0,2014,5,27,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.3069097000558088e-16,9.392490402701178e-20,5.420835868877036e-10,1.0188617225283034e-21,1.237799517733768e-32,0.9977349953069204,8.849930260292657e-24,2.2285722505175572e-10,1.603810890548638e-28,0.03784045853143394,0.9977349953069204
13,2014-05-28,0.0,0.0,0.0,2014,5,28,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.330319795513614e-17,1.760227914426155e-19,8.397144824858431e-10,5.242885663363464e-22,5.4593307522331215e-33,0.9909707162514318,4.411719196996002e-24,1.4192292867942123e-10,3.4281466917367465e-28,0.04485553036633267,0.9909707162514318
14,2014-05-29,0.0,0.0,0.0,2014,5,29,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.09289565372295e-17,3.2838813589367143e-19,1.2948737877910746e-09,2.685690341941217e-22,2.396949668898052e-33,0.9797986738537043,2.1893050878062735e-24,8.997229967366561e-11,7.294508704739252e-28,0.05293050193270875,0.9797986738537043
15,2014-05-30,0.0,0.0,0.0,2014,5,30,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,,1.0,,2.2749341707408446e-17,6.098688103116819e-19,1.987712853292263e-09,1.3695310990003124e-22,5.4593307522331215e-33,0.9643690948860915,1.0815214096490333e-24,5.678001307018091e-11,1.5451231768499288e-27,0.06217652402211632,0.9643690948860915
16,2014-05-31,0.0,0.0,0.0,2014,5,31,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.2587439785341146e-17,1.1274980485847069e-18,3.0374578711408626e-09,6.95213617456976e-23,1.237799517733768e-32,0.9448875602748896,5.318563715269067e-25,3.567077669253329e-11,3.2580712504375464e-27,0.07270717596764426,0.9448875602748896
17,2014-06-01,0.0,0.0,0.0,2014,6,1,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,6.933242467194433e-18,2.0750357571818113e-18,4.62058847615921e-09,3.513136727828072e-23,2.793776256466959e-32,0.9216104472977248,2.603658507632229e-25,2.2307970104970424e-11,6.838934727824874e-27,0.08463666150622445,0.9216104472977248
18,2014-06-02,0.0,0.0,0.0,2014,6,2,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,3.8015944193905344e-18,3.8015944193905344e-18,6.997045994265065e-09,1.7672673139340898e-23,6.277162123269114e-32,0.8948393168143698,1.2688318989310368e-25,1.3887943864964021e-11,1.429047782650265e-26,0.09807767964508253,0.8948393168143698
19,2014-06-03,0.0,0.0,0.0,2014,6,3,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,2.0750357571818113e-18,6.933242467194433e-18,1.0547816779454457e-08,8.849930260292657e-24,1.4039947359662446e-31,0.8649144172389205,6.155375693545423e-26,8.606890178604721e-12,2.972593012420696e-26,0.11313897801910364,0.8649144172389205
20,2014-06-04,0.0,0.0,0.0,2014,6,4,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.1274980485847069e-18,1.2587439785341146e-17,1.5828539209911236e-08,4.411719196996002e-24,3.1260651434701166e-31,0.8322075006903012,2.972593012420696e-26,5.309883359214771e-12,6.155375693545423e-26,0.12992260830505947,0.8322075006903012
21,2014-06-05,0.0,0.0,0.0,2014,6,5,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,6.098688103116819e-19,2.2749341707408446e-17,2.3645554668615604e-08,2.1893050878062735e-24,6.928847118330195e-31,0.7971141629458125,1.429047782650265e-26,3.2610248726700355e-12,1.2688318989310368e-25,0.14852091655171076,0.7971141629458125
22,2014-06-06,0.0,0.0,0.0,2014,6,6,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,3.2838813589367143e-19,4.09289565372295e-17,3.516321581057925e-08,1.0815214096490333e-24,1.5288129205360447e-30,0.760045927023468,6.838934727824874e-27,1.9936717358377863e-12,2.603658507632229e-25,0.1690133154060661,0.760045927023468
23,2014-06-07,0.0,0.0,0.0,2014,6,7,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.760227914426155e-19,7.330319795513614e-17,5.205447572187675e-08,5.318563715269067e-25,3.3579801181420154e-30,0.7214222903547561,3.2580712504375464e-27,1.2133430395437822e-12,5.318563715269067e-25,0.19146289967870542,0.7214222903547561
24,2014-06-08,0.0,0.0,0.0,2014,6,8,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,9.392490402701178e-20,1.3069097000558088e-16,7.671105893720845e-08,2.603658507632229e-25,7.342303069252906e-30,0.6816629478612286,1.5451231768499288e-27,7.35095839585829e-13,1.0815214096490333e-24,0.21591298091726488,0.6816629478612286
25,2014-06-09,0.0,0.0,0.0,2014,6,9,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,4.9891093927950183e-20,2.3195228302435696e-16,1.1253517471925912e-07,1.2688318989310368e-25,1.5981476628267853e-29,0.6411803884299546,7.294508704739252e-28,4.433377746328046e-13,2.1893050878062735e-24,0.24238362999515986,0.6411803884299546
26,2014-06-10,0.0,0.0,0.0,2014,6,10,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,2.6381270294181677e-20,4.0980960411175916e-16,1.6434216793821234e-07,6.155375693545423e-26,3.4628359020592734e-29,0.6003730411984044,3.4281466917367465e-28,2.661680480344294e-13,4.411719196996002e-24,0.2708683284704635,0.6003730411984044
27,2014-06-11,0.0,0.0,0.0,2014,6,11,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.3886691616029176e-20,7.207688734079356e-16,2.3891319952628224e-07,2.972593012420696e-26,7.469255741829046e-29,0.5596191218461927,1.603810890548638e-28,1.5907704423661305e-13,8.849930260292657e-24,0.30133083890551066,0.5596191218461927
