,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Memorial_Day,nday_away_Independence_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Labor_Day,nday_away_Columbus_Day,nday_away_Thanksgiving,nday_away_New_Years_Day,nday_away_Christmas_Day,nday_away_Martin_Luther_King_Jr_Day,nday_away_anyholiday
2333,2017-11-08,0.0,0.0,0.0,2017,11,8,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.838934727824874e-27,1.3069097000558088e-16,3.567077669253329e-11,0.9797986738537043,6.906248619019833e-05,0.12992260830505947,0.6003730411984044,0.0013438120398556223,0.006677108163747914,2.7945321209152884e-05,0.9797986738537043
2334,2017-11-09,0.0,0.0,0.0,2017,11,9,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2580712504375464e-27,7.330319795513614e-17,5.678001307018091e-11,0.9909707162514318,5.131379054322775e-05,0.11313897801910364,0.6411803884299546,0.00171281936882384,0.008244689844825922,3.795389888449303e-05,0.9909707162514318
2335,2017-11-10,0.0,0.0,0.0,2017,11,10,4,0,0.0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5451231768499288e-27,4.09289565372295e-17,8.997229967366561e-11,0.9977349953069204,3.795389888449303e-05,0.09807767964508253,0.6816629478612286,0.002173276647747907,0.010134227381485734,5.131379054322775e-05,0.9977349953069204
2336,2017-11-11,0.0,0.0,0.0,2017,11,11,5,0,0.0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.294508704739252e-28,2.2749341707408446e-17,1.4192292867942123e-10,1.0,2.7945321209152884e-05,0.08463666150622445,0.7214222903547561,0.002745041231162644,0.012400448027957603,6.906248619019833e-05,1.0
2337,2017-11-12,0.0,0.0,0.0,2017,11,12,6,0,0.0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4281466917367465e-28,1.2587439785341146e-17,2.2285722505175572e-10,0.9977349953069204,2.0482936846887517e-05,0.07270717596764426,0.760045927023468,0.003451541830562535,0.015104783999608878,9.252960973638543e-05,0.9977349953069204
2338,2017-11-13,0.0,0.0,0.0,2017,11,13,0,0,0.0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603810890548638e-28,6.933242467194433e-18,3.4836240728956334e-10,0.9909707162514318,1.4945338524781451e-05,0.06217652402211632,0.7971141629458125,0.004320239474094066,0.01831563888873418,0.00012340980408667956,0.9909707162514318
2339,2017-11-14,0.0,0.0,0.0,2017,11,14,1,0,0.0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.469255741829046e-29,3.8015944193905344e-18,5.420835868877036e-10,0.9797986738537043,1.0855496653299211e-05,0.05293050193270875,0.8322075006903012,0.005383105741918052,0.022108538597039658,0.00016385096587198604,0.9797986738537043
2340,2017-11-15,0.0,0.0,0.0,2017,11,15,2,0,0.0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4628359020592734e-29,2.0750357571818113e-18,8.397144824858431e-10,0.9643690948860915,7.849175678309677e-06,0.04485553036633267,0.8649144172389205,0.006677108163747914,0.026566137145725102,0.00021656025755544176,0.9643690948860915
2341,2017-11-16,0.0,0.0,0.0,2017,11,16,3,0,0.0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5981476628267853e-29,1.1274980485847069e-18,1.2948737877910746e-09,0.9448875602748896,5.649744546949397e-06,0.03784045853143394,0.8948393168143698,0.008244689844825922,0.03177804641749838,0.00028493048887656886,0.9448875602748896
2342,2017-11-17,0.0,0.0,0.0,2017,11,17,4,0,0.0,0,0,0,0,1,40,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.342303069252906e-30,6.098688103116819e-19,1.987712853292263e-09,0.9216104472977248,4.048218864632775e-06,0.03177804641749838,0.9216104472977248,0.010134227381485734,0.03784045853143394,0.00037318957021707967,0.9216104472977248
2343,2017-11-18,0.0,0.0,0.0,2017,11,18,5,0,0.0,0,0,0,0,1,40,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3579801181420154e-30,3.2838813589367143e-19,3.0374578711408626e-09,0.8948393168143698,2.8875503621930407e-06,0.026566137145725102,0.9448875602748896,0.012400448027957603,0.04485553036633267,0.0004865757746296883,0.9448875602748896
2344,2017-11-19,0.0,0.0,0.0,2017,11,19,6,0,0.0,0,0,0,0,1,40,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5288129205360447e-30,1.760227914426155e-19,4.62058847615921e-09,0.8649144172389205,2.050338474493025e-06,0.022108538597039658,0.9643690948860915,0.015104783999608878,0.05293050193270875,0.0006315414766389987,0.9643690948860915
2345,2017-11-20,0.0,0.0,0.0,2017,11,20,0,0,0.0,0,0,0,0,1,40,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.928847118330195e-31,9.392490402701178e-20,6.997045994265065e-09,0.8322075006903012,1.449278887147761e-06,0.01831563888873418,0.9797986738537043,0.01831563888873418,0.06217652402211632,0.0008159878350721483,0.9797986738537043
