,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Martin_Luther_King_Jr_Day,nday_away_Columbus_Day,nday_away_Labor_Day,nday_away_New_Years_Day,nday_away_Thanksgiving,nday_away_Memorial_Day,nday_away_Christmas_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Independence_Day,nday_away_anyholiday
15,2011-10-06,0.0,0.0,0.0,2011,10,6,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70.0,,4.666666666666667,,5.678001307018091e-11,0.9643690948860915,0.11313897801910364,3.516321581057925e-08,0.004320239474094066,4.09289565372295e-17,4.980966734693725e-07,3.2838813589367143e-19,0.05293050193270875,1.987712853292263e-09,0.9643690948860915
16,2011-10-07,0.0,0.0,0.0,2011,10,7,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,8.997229967366561e-11,0.9797986738537043,0.09807767964508253,5.205447572187675e-08,0.005383105741918052,2.2749341707408446e-17,7.143252560542774e-07,6.098688103116819e-19,0.06217652402211632,1.2948737877910746e-09,0.9797986738537043
17,2011-10-08,0.0,0.0,0.0,2011,10,8,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.4192292867942123e-10,0.9909707162514318,0.08463666150622445,7.671105893720845e-08,0.006677108163747914,1.2587439785341146e-17,1.0197853771706282e-06,1.1274980485847069e-18,0.07270717596764426,8.397144824858431e-10,0.9909707162514318
18,2011-10-09,0.0,0.0,0.0,2011,10,9,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,2.2285722505175572e-10,0.9977349953069204,0.07270717596764426,1.1253517471925912e-07,0.008244689844825922,6.933242467194433e-18,1.449278887147761e-06,2.0750357571818113e-18,0.08463666150622445,5.420835868877036e-10,0.9977349953069204
19,2011-10-10,0.0,0.0,0.0,2011,10,10,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,3.4836240728956334e-10,1.0,0.06217652402211632,1.6434216793821234e-07,0.010134227381485734,3.8015944193905344e-18,2.050338474493025e-06,3.8015944193905344e-18,0.09807767964508253,3.4836240728956334e-10,1.0
20,2011-10-11,0.0,0.0,0.0,2011,10,11,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,5.420835868877036e-10,0.9977349953069204,0.05293050193270875,2.3891319952628224e-07,0.012400448027957603,2.0750357571818113e-18,2.8875503621930407e-06,6.933242467194433e-18,0.11313897801910364,2.2285722505175572e-10,0.9977349953069204
21,2011-10-12,0.0,0.0,0.0,2011,10,12,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,8.397144824858431e-10,0.9909707162514318,0.04485553036633267,3.4574960100244164e-07,0.015104783999608878,1.1274980485847069e-18,4.048218864632775e-06,1.2587439785341146e-17,0.12992260830505947,1.4192292867942123e-10,0.9909707162514318
22,2011-10-13,0.0,0.0,0.0,2011,10,13,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.2948737877910746e-09,0.9797986738537043,0.03784045853143394,4.980966734693725e-07,0.01831563888873418,6.098688103116819e-19,5.649744546949397e-06,2.2749341707408446e-17,0.14852091655171076,8.997229967366561e-11,0.9797986738537043
23,2011-10-14,0.0,0.0,0.0,2011,10,14,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.987712853292263e-09,0.9643690948860915,0.03177804641749838,7.143252560542774e-07,0.022108538597039658,3.2838813589367143e-19,7.849175678309677e-06,4.09289565372295e-17,0.1690133154060661,5.678001307018091e-11,0.9643690948860915
24,2011-10-15,0.0,0.0,0.0,2011,10,15,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,3.0374578711408626e-09,0.9448875602748896,0.026566137145725102,1.0197853771706282e-06,0.026566137145725102,1.760227914426155e-19,1.0855496653299211e-05,7.330319795513614e-17,0.19146289967870542,3.567077669253329e-11,0.9448875602748896
25,2011-10-16,0.0,0.0,0.0,2011,10,16,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,4.62058847615921e-09,0.9216104472977248,0.022108538597039658,1.449278887147761e-06,0.03177804641749838,9.392490402701178e-20,1.4945338524781451e-05,1.3069097000558088e-16,0.21591298091726488,2.2307970104970424e-11,0.9216104472977248
26,2011-10-17,0.0,0.0,0.0,2011,10,17,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,6.997045994265065e-09,0.8948393168143698,0.01831563888873418,2.050338474493025e-06,0.03784045853143394,4.9891093927950183e-20,2.0482936846887517e-05,2.3195228302435696e-16,0.24238362999515986,1.3887943864964021e-11,0.8948393168143698
27,2011-10-18,0.0,0.0,0.0,2011,10,18,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0547816779454457e-08,0.8649144172389205,0.015104783999608878,2.8875503621930407e-06,0.04485553036633267,2.6381270294181677e-20,2.7945321209152884e-05,4.0980960411175916e-16,0.2708683284704635,8.606890178604721e-12,0.8649144172389205
28,2011-10-19,0.0,0.0,0.0,2011,10,19,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.5828539209911236e-08,0.8322075006903012,0.012400448027957603,4.048218864632775e-06,0.05293050193270875,1.3886691616029176e-20,3.795389888449303e-05,7.207688734079356e-16,0.30133083890551066,5.309883359214771e-12,0.8322075006903012
